#	type	pilot	freq	spec	ind
7463	T	outsource	1	1,90	1,00
7464	T	havsbaserad	2	1,90	0,50
7465	T	thirty-six	1	1,90	1,00
7466	T	Schmitt	1	1,90	1,00
7467	T	Aerial photographs	2	1,90	1,00
7468	T	vaporizer	1	1,90	1,00
7469	T	progettazione	1	1,90	1,00
7470	T	Chivor	1	1,90	1,00
7471	T	Kling	1	1,90	1,00
7472	T	Valsecchi	1	1,90	1,00
7473	T	Butterworths	1	1,90	1,00
7474	T	contentious battle	1	1,90	1,00
7475	T	D6321	1	1,90	1,00
7476	T	countermoment	2	1,90	1,00
7477	T	vertical axis wind energy conversion	2	1,90	1,00
7478	T	Sub-total	1	1,90	1,00
7479	T	Audiometers	1	1,90	1,00
7480	T	voltage source model	2	1,90	1,00
7481	T	randvoorwaarden voor drijvende	1	1,90	1,00
7482	T	high-impedance medium	1	1,90	1,00
7483	T	Lisans	1	1,90	1,00
7484	T	DK-4000 Roskilde	1	1,90	1,00
7485	T	thereon	1	1,90	1,00
7486	T	high overall efficiency	2	1,90	1,00
7487	T	transportability	1	1,90	1,00
7488	T	renderings	1	1,90	1,00
7489	T	aerody	1	1,90	1,00
7490	T	Navickas Tadas	1	1,90	1,00
7491	T	Energy Efficiency	11	1,90	0,64
7492	T	Centro	1	1,90	1,00
7493	T	londern	1	1,90	1,00
7494	T	Drehzahl	1	1,90	1,00
7495	T	maintenance downtime mechanisms	2	1,90	1,00
7496	T	unstalled	1	1,90	1,00
7497	T	Lovell	1	1,90	1,00
7498	T	antialiased digitization	1	1,90	1,00
7499	T	tachycardia	1	1,90	1,00
7500	T	Portuguese research	2	1,90	0,50
7501	T	embrittlement	1	1,90	1,00
7502	T	electric technician	2	1,90	0,50
7503	T	Sayfa	1	1,90	1,00
7504	T	clear pile	2	1,90	1,00
7505	T	MATC	1	1,90	1,00
7506	T	citriniella	1	1,90	1,00
7507	T	dBC-dBA	1	1,90	1,00
7508	T	feedlots	1	1,90	1,00
7509	T	8processors	1	1,90	1,00
7510	T	EFom,y	1	1,90	1,00
7511	T	Karoly	1	1,90	1,00
7512	T	4-in	1	1,90	1,00
7513	T	paresthesias	1	1,90	1,00
7514	T	non-breeders	1	1,90	1,00
7515	T	Sezer-Uzol	1	1,90	1,00
7516	T	Nejat Veziroglu	1	1,90	1,00
7517	T	FRCPC	1	1,90	1,00
7518	T	KRISTIAN	1	1,90	1,00
7519	T	advantegous	1	1,90	1,00
7520	T	Biostatistics	1	1,90	1,00
7521	T	Holbrook	1	1,90	1,00
7522	T	E1-Sayed	1	1,90	1,00
7523	T	cyclically	1	1,90	1,00
7524	T	Acrocephalus schoenobaenus	2	1,90	1,00
7525	T	Subcontract	2	1,90	0,50
7526	T	sources7	1	1,90	1,00
7527	T	Frede	1	1,90	1,00
7528	T	July-August	1	1,90	1,00
7529	T	costly investments	2	1,90	1,00
7530	T	projects-refer	1	1,90	1,00
7531	T	peak rotor power	2	1,90	1,00
7532	T	February-March	1	1,90	1,00
7533	T	ground-borne vibrations	1	1,90	1,00
7534	T	Falconiformes	1	1,90	1,00
7535	T	Steuereinheit Kupplung Maschinenträger Pumpenflansch Azimutbremse	1	1,90	1,00
7536	T	ARI-300 Cable Size	4	1,90	1,00
7537	T	Occup	1	1,90	1,00
7538	T	Kanada	1	1,90	1,00
7539	T	not-for-profit	1	1,90	1,00
7540	T	ection	1	1,90	1,00
7541	T	sub-assemblies	1	1,90	1,00
7542	T	NREAPs	1	1,90	1,00
7543	T	Turbines place	2	1,90	1,00
7544	T	difference--greenhouse	1	1,90	1,00
7545	T	λr2	1	1,90	1,00
7546	T	Barthelmie	1	1,90	1,00
7547	T	barbastellus	1	1,90	1,00
7548	T	definite conclusion	2	1,90	1,00
7549	T	Larus	2	1,90	0,50
7550	T	Sarappo	1	1,90	1,00
7551	T	Carla Asuad	1	1,90	1,00
7552	T	MOD2	1	1,90	1,00
7553	T	Chemin	1	1,90	1,00
7554	T	ASCIs	1	1,90	1,00
7555	T	changeable	1	1,90	1,00
7556	T	Towers Introduction	2	1,90	0,50
7557	T	soft-start	1	1,90	1,00
7558	T	toroidal-stator	2	1,90	0,50
7559	T	veter uzunluğu	1	1,90	1,00
7560	T	WINDPOWER Conference	2	1,90	0,50
7561	T	setted	1	1,90	1,00
7562	T	Chalmers University of Technology	2	1,90	1,00
7563	T	irectives	1	1,90	1,00
7564	T	abandoned	1	1,90	1,00
7565	T	ZTEP	1	1,90	1,00
7566	T	bedeutsamen Vogellebensräumen	1	1,90	1,00
7567	T	Ministerio	1	1,90	1,00
7568	T	savings	1	1,90	1,00
7569	T	Saulius Gulbinskas	1	1,90	1,00
7570	T	POISITION	1	1,90	1,00
7571	T	700MW	1	1,90	1,00
7572	T	Mizunami	1	1,90	1,00
7573	T	R&D efforts	2	1,90	0,50
7574	T	sound-proofed	1	1,90	1,00
7575	T	Concepts and principal assumptions	2	1,90	1,00
7576	T	pre-defined	1	1,90	1,00
7577	T	non-uniform	1	1,90	1,00
7578	T	turbines-doubly	1	1,90	1,00
7579	T	Honrubia	1	1,90	1,00
7580	T	manufacturability	1	1,90	1,00
7581	T	fishstocks	1	1,90	1,00
7582	T	DEFRA	1	1,90	1,00
7583	T	Ammodytes	1	1,90	1,00
7584	T	MLLW	1	1,90	1,00
7585	T	Informational	1	1,90	1,00
7586	T	Livermore	1	1,90	1,00
7587	T	four-bladed	1	1,90	1,00
7588	T	Giguere	1	1,90	1,00
7589	T	effects of wind-power generators	2	1,90	1,00
7590	T	Buhl	1	1,90	1,00
7591	T	pneumatically	1	1,90	1,00
7592	T	Lucke	1	1,90	1,00
7593	T	Fidell	1	1,90	1,00
7594	T	Variable-Pitch Vertical Axis Wind	2	1,90	0,50
7595	T	Non-auditory effects	2	1,90	0,50
7596	T	equivalent Year	2	1,90	0,50
7597	T	agricultural activities	2	1,90	1,00
7598	T	peakpower plant	2	1,90	1,00
7599	T	dominance of Pipistrellus pipistrellus	1	1,90	1,00
7600	T	8m，and	1	1,90	1,00
7601	T	Jingyi	1	1,90	1,00
7602	T	Clemens	1	1,90	1,00
7603	T	INSPEC	1	1,90	1,00
7604	T	Sordyl	1	1,90	1,00
7605	T	Sturnus vulgaris	1	1,90	1,00
7606	T	cygnys	1	1,90	1,00
7607	T	parques eólicos	1	1,90	1,00
7608	T	wind-energy generator	2	1,90	0,50
7609	T	Lorber	1	1,90	1,00
7610	T	Eptesicus serotinus	1	1,90	1,00
7611	T	Zhaoxue	1	1,90	1,00
7612	T	counterclockwise	1	1,90	1,00
7613	T	FEM	1	1,90	1,00
7614	T	FEA	1	1,90	1,00
7615	T	Feb	1	1,90	1,00
7616	T	20-poles	1	1,90	1,00
7617	T	far-wake	1	1,90	1,00
7618	T	hiring	1	1,90	1,00
7619	T	FHP	1	1,90	1,00
7620	T	ESC	1	1,90	1,00
7621	T	40rpm	1	1,90	1,00
7622	T	Larus argentatus	1	1,90	1,00
7623	T	EPE	1	1,90	1,00
7624	T	EPG	1	1,90	1,00
7625	T	Hjerrild	1	1,90	1,00
7626	T	Env	1	1,90	1,00
7627	T	Greenwinds	1	1,90	1,00
7628	T	bio-geographical	1	1,90	1,00
7629	T	Over-quota	2	1,90	0,50
7630	T	EAA	1	1,90	1,00
7631	T	graduate student	2	1,90	0,50
7632	T	Expert Panelists	1	1,90	1,00
7633	T	Bowyer	1	1,90	1,00
7634	T	Novem	1	1,90	1,00
7635	T	EHS	1	1,90	1,00
7636	T	Ege	1	1,90	1,00
7637	T	re-powering	1	1,90	1,00
7638	T	poins	1	1,90	1,00
7639	T	dpw	1	1,90	1,00
7640	T	DNV	1	1,90	1,00
7641	T	arrigonii	1	1,90	1,00
7642	T	policymakers	1	1,90	1,00
7643	T	Offshore wind farm consent	2	1,90	0,50
7644	T	SVENSSON	1	1,90	1,00
7645	T	undamped	1	1,90	1,00
7646	T	DVC	1	1,90	1,00
7647	T	re-seeding	1	1,90	1,00
7648	T	Dal	1	1,90	1,00
7649	T	Pleinlaan	1	1,90	1,00
7650	T	Sinusoidally	1	1,90	1,00
7651	T	afront Pumpe Rotoradapter Rotorlager Notbremssystem	1	1,90	1,00
7652	T	non-dimensionalized blade radius	2	1,90	1,00
7653	T	Phocidae	1	1,90	1,00
7654	T	Div	1	1,90	1,00
7655	T	4）Contact	1	1,90	1,00
7656	T	Ellipsoidal	1	1,90	1,00
7657	T	dFD	1	1,90	1,00
7658	T	cients	1	1,90	1,00
7659	T	Fågelvärld	1	1,90	1,00
7660	T	Moyer	1	1,90	1,00
7661	T	de0	1	1,90	1,00
7662	T	EFbm,y	1	1,90	1,00
7663	T	cod	1	1,90	1,00
7664	T	NASA-RP-1218	1	1,90	1,00
7665	T	nondimensionalized	1	1,90	1,00
7666	T	Spaans	1	1,90	1,00
7667	T	Reis	1	1,90	1,00
7668	T	Z4 direction	2	1,90	1,00
7669	T	Materials,1982	1	1,90	1,00
7670	T	unweighted	1	1,90	1,00
7671	T	flush	1	1,90	1,00
7672	T	sutable	1	1,90	1,00
7673	T	CEP	1	1,90	1,00
7674	T	plan areas	2	1,90	1,00
7675	T	CBD	1	1,90	1,00
7676	T	Bly	1	1,90	1,00
7677	T	schematically	1	1,90	1,00
7678	T	33-metres	1	1,90	1,00
7679	T	BTM	1	1,90	1,00
7680	T	BSc	1	1,90	1,00
7681	T	BOP	1	1,90	1,00
7682	T	Termoyopal	2	1,90	1,00
7683	T	under-estimate	1	1,90	1,00
7684	T	Numenius arquata	1	1,90	1,00
7685	T	vestibulo-ocular reflex	1	1,90	1,00
7686	T	sides Figure	2	1,90	1,00
7687	T	Vcut-out	1	1,90	1,00
7688	T	ride-through capability of DFIG	2	1,90	1,00
7689	T	auks	1	1,90	1,00
7690	T	Picton	1	1,90	1,00
7691	T	Bockstigen	1	1,90	1,00
7692	T	Mendes	1	1,90	1,00
7693	T	Persian vertical-axis windmills	2	1,90	1,00
7694	T	contact-for	1	1,90	1,00
7695	T	Palenque	1	1,90	1,00
7696	T	Au3	1	1,90	1,00
7697	T	arc	1	1,90	1,00
7698	T	regenerativer	2	1,90	1,00
7699	T	APE	1	1,90	1,00
7700	T	shading of wind power stations	2	1,90	1,00
7701	T	Amps	1	1,90	1,00
7702	T	Galliformes	1	1,90	1,00
7703	T	2）If	1	1,90	1,00
7704	T	northward	1	1,90	1,00
7705	T	remote-monitored	1	1,90	1,00
7706	T	Vogt	1	1,90	1,00
7707	T	Voff	1	1,90	1,00
7708	T	fighting and rescue services	2	1,90	1,00
7709	T	psychotherapy	1	1,90	1,00
7710	T	CDRom	1	1,90	1,00
7711	T	4-diameter	1	1,90	1,00
7712	T	pilons	1	1,90	1,00
7713	T	S809 model	2	1,90	1,00
7714	T	Seguin	1	1,90	1,00
7715	T	B-2	1	1,90	1,00
7716	T	balance-of-plant	1	1,90	1,00
7717	T	Nacional	1	1,90	1,00
7718	T	ethods	1	1,90	1,00
7719	T	inverkan	1	1,90	1,00
7720	T	onfiguration	1	1,90	1,00
7721	T	dB range	2	1,90	1,00
7722	T	top-of-rock	1	1,90	1,00
7723	T	McCroskey	1	1,90	1,00
7724	T	Abbate	1	1,90	1,00
7725	T	400VL-L	1	1,90	1,00
7726	T	Rangi	1	1,90	1,00
7727	T	foregoing	1	1,90	1,00
7728	T	Parviainen	1	1,90	1,00
7729	T	Goteborg	2	1,90	0,50
7730	T	Albuquerque	1	1,90	1,00
7731	T	turbine-that	1	1,90	1,00
7732	T	voices-slightly	1	1,90	1,00
7733	T	urope	1	1,90	1,00
7734	T	A-3	1	1,90	1,00
7735	T	IGBT	1	1,90	1,00
7736	T	on-shore	1	1,90	1,00
7737	T	Schulze	1	1,90	1,00
7738	T	non-peer	1	1,90	1,00
7739	T	twobladed	1	1,90	1,00
7740	T	Alauda arvensis	1	1,90	1,00
7741	T	pull-side cables	2	1,90	1,00
7742	T	satellite imagery	1	1,90	1,00
7743	T	desensitization	1	1,90	1,00
7744	T	Havsbaserade vindkraftsverks	1	1,90	1,00
7745	T	XIANG	1	1,90	1,00
7746	T	kuvvetler azaltılacak	1	1,90	1,00
7747	T	Kovarik	1	1,90	1,00
7748	T	Bontadina	1	1,90	1,00
7749	T	low-speed shaft	2	1,90	1,00
7750	T	annual energy output estimate	2	1,90	1,00
7751	T	CE-EÓLICA	1	1,90	1,00
7752	T	equipotential	1	1,90	1,00
7753	T	discernable	1	1,90	1,00
7754	T	Dietz	1	1,90	1,00
7755	T	emails	1	1,90	1,00
7756	T	Piziali	1	1,90	1,00
7757	T	TrueWind Solutions	2	1,90	0,50
7758	T	teambuilding	1	1,90	1,00
7759	T	3-wires	1	1,90	1,00
7760	T	parameterization	1	1,90	1,00
7761	T	Böker	1	1,90	1,00
7762	T	structure-borne	2	1,90	0,50
7763	T	five-hole probe locations	2	1,90	1,00
7764	T	28-levels	1	1,90	1,00
7765	T	arithmetic	1	1,90	1,00
7766	T	Ipiranga	1	1,90	1,00
7767	T	dikkate alınarak	1	1,90	1,00
7768	T	bushing	1	1,90	1,00
7769	T	Timmer	1	1,90	1,00
7770	T	Rong	1	1,90	1,00
7771	T	semi-arid	1	1,90	1,00
7772	T	NCAR	1	1,90	1,00
7773	T	Porce	1	1,90	1,00
7774	T	Hurst	1	1,90	1,00
7775	T	Technische	2	1,90	0,50
7776	T	Hollander	1	1,90	1,00
7777	T	PALALARININ BİLGİSAYAR	1	1,90	1,00
7778	T	Noise is Conducive	2	1,90	1,00
7779	T	Hurda	1	1,90	1,00
7780	T	Medium density	2	1,90	0,50
7781	T	Phalacrocorax carbo	1	1,90	1,00
7782	T	Plecotus kolombatovici Barbastella	1	1,90	1,00
7783	T	REVOLUT	1	1,90	1,00
7784	T	A-1 APPENDIX	2	1,90	1,00
7785	T	NASA	20	1,90	0,35
7786	T	ites	1	1,90	1,00
7787	T	annual life-cycle	3	1,90	1,00
7788	T	savii	1	1,90	1,00
7789	T	Kraft and Kevin Fermanich	1	1,90	1,00
7790	T	Tuulivoimarakentaminen	1	1,90	1,00
7791	T	120kW	1	1,90	1,00
7792	T	Time-to-Market	1	1,90	1,00
7793	T	Subcontr	1	1,90	1,00
7794	T	photo Van Oord	2	1,90	1,00
7795	T	40-ton	1	1,90	1,00
7796	T	cone-shaped	1	1,90	1,00
7797	T	icy conditions	2	1,90	1,00
7798	T	rginatus	1	1,90	1,00
7799	T	pingers	1	1,90	1,00
7800	T	white-finger	1	1,90	1,00
7801	T	ice build-up	2	1,90	1,00
7802	T	Gjershaug	1	1,90	1,00
7803	T	3-Blade Vertical Axis Wind Turbine	2	1,90	1,00
7804	T	irds	1	1,90	1,00
7805	T	GOVLANDS	1	1,90	1,00
7806	T	Köster	1	1,90	1,00
7807	T	scalable	1	1,90	1,00
7808	T	undatio	1	1,90	1,00
7809	T	irritability	1	1,90	1,00
7810	T	maintainability	1	1,90	1,00
7811	T	Regulation of Wind Turbine	2	1,90	0,50
7812	T	Nakorn Ratchasima	1	1,90	1,00
7813	T	direction of flow	2	1,90	1,00
7814	T	linearly	1	1,90	1,00
7815	T	murciélagos	1	1,90	1,00
7816	T	Miniopterus schreibersii	1	1,90	1,00
7817	T	Freymuth	1	1,90	1,00
7818	T	self-supporting	1	1,90	1,00
7819	T	high-strength	1	1,90	1,00
7819	V[mg]	high strength	2	2,20	1,00
7820	T	coefficient close	2	1,90	0,50
7821	T	IPCC	1	1,90	1,00
7822	T	Ecol	1	1,90	1,00
7823	T	leaves-off	1	1,90	1,00
7824	T	woodlots	1	1,90	1,00
7825	T	Riso	1	1,90	1,00
7826	T	miniscule	2	1,90	1,00
7827	T	elasmobranchs	1	1,90	1,00
7828	T	subcontractors	1	1,90	1,00
7829	T	septic	1	1,90	1,00
7830	T	Covino	1	1,90	1,00
7831	T	WECUs	1	1,90	1,00
7832	T	peak migration	2	1,90	0,50
7833	T	Riad	1	1,90	1,00
7834	T	Seifert	1	1,90	1,00
7835	T	state and thrust of a rotor	2	1,90	1,00
7836	T	Betz	1	1,90	1,00
7837	T	shrubbery	1	1,90	1,00
7838	T	cially	1	1,90	1,00
7839	T	Fric	1	1,90	1,00
7840	T	piling	1	1,90	1,00
7841	T	pile-driving	1	1,90	1,00
7841	V[mg]	pile driving	3	2,37	0,67
7842	T	Minestori	1	1,90	1,00
7843	T	Miljömässig	1	1,90	1,00
7844	T	EF2004	1	1,90	1,00
7845	T	power production capability	2	1,90	0,50
7846	T	Full-Inverse	1	1,90	1,00
7847	T	Vespertilio murinus	1	1,90	1,00
7848	T	egress	1	1,90	1,00
7849	T	5-the	1	1,90	1,00
7850	T	hemodialysis	1	1,90	1,00
7851	T	elastically	1	1,90	1,00
7852	T	Canino	1	1,90	1,00
7853	T	higher LFA	2	1,90	1,00
7854	T	Douglas Desmond	1	1,90	1,00
7855	T	ERPA	1	1,90	1,00
7856	T	Plecotus macrobullaris	1	1,90	1,00
7857	T	sub-station	1	1,90	1,00
7858	T	Vertical Axis Windmill NASA	2	1,90	0,50
7859	T	0°C	1	1,90	1,00
7860	T	EREC	1	1,90	1,00
7861	T	V-520	1	1,90	1,00
7862	T	Seilo	1	1,90	1,00
7863	T	firebreak	2	1,90	0,50
7864	T	counter-weight	1	1,90	1,00
7865	T	experimentally	1	1,90	1,00
7866	T	Impilties mound	1	1,90	1,00
7867	T	peer-reviewed scientific studies	2	1,90	1,00
7868	T	Houwink	1	1,90	1,00
7869	T	Sclavounos	1	1,90	1,00
7870	T	ES-1	1	1,90	1,00
7871	T	sensory systems	2	1,90	0,50
7872	T	Tservo	1	1,90	1,00
7873	T	BfN-Skripten	1	1,90	1,00
7874	T	multi-bladed	2	1,90	1,00
7875	T	999kW	1	1,90	1,00
7876	T	Adeniyi	1	1,90	1,00
7877	T	0hi	1	1,90	1,00
7878	T	oR4	1	1,90	1,00
7879	T	Baggøe	1	1,90	1,00
7880	T	Nyctalus leisleri	2	1,90	1,00
7881	T	thresholds2	1	1,90	1,00
7882	T	Pat	1	1,90	1,00
7883	T	Ringkøbing	1	1,90	1,00
7884	T	probabilistically	1	1,90	1,00
7885	T	technologie	1	1,90	1,00
7886	T	mariculture	1	1,90	1,00
7887	T	Performance limitation	2	1,90	1,00
7888	T	PLL	1	1,90	1,00
7889	T	Sahlgrenska Academy	2	1,90	1,00
7890	T	2000000	1	1,90	1,00
7891	T	non-reflective	1	1,90	1,00
7892	T	nstallation	1	1,90	1,00
7893	T	Ruff	1	1,90	1,00
7894	T	Hellwig	1	1,90	1,00
7895	T	hybrid solar-wind generator system	2	1,90	1,00
7895	V[im]	Hybrid Solar Wind	3	2,37	0,33
7896	T	Rizzo	1	1,90	1,00
7897	T	kullanıcının	1	1,90	1,00
7898	T	^-distribution	1	1,90	1,00
7899	T	colorless	1	1,90	1,00
7900	T	enon	1	1,90	1,00
7901	T	trucking	1	1,90	1,00
7902	T	dated	1	1,90	1,00
7903	T	heating-up	1	1,90	1,00
7904	T	reported	1	1,90	1,00
7905	T	Hanssen	1	1,90	1,00
7906	T	Schlichting	1	1,90	1,00
7907	T	girdilerine göre	1	1,90	1,00
7908	T	webpage	1	1,90	1,00
7909	T	NGDC	1	1,90	1,00
7910	T	receiver-or	1	1,90	1,00
7911	T	environm	1	1,90	1,00
7912	T	eolici	1	1,90	1,00
7913	T	PROPID,10	2	1,90	1,00
7914	T	Rayleigh distribution	2	1,90	1,00
7915	T	NAYAR	1	1,90	1,00
7916	T	complete structure	2	1,90	1,00
7917	T	man-power	1	1,90	1,00
7918	T	odorless	1	1,90	1,00
7919	T	leading-edge ice	2	1,90	0,50
7920	T	Light-weight rotors	2	1,90	1,00
7921	T	Natürliche Energien	1	1,90	1,00
7922	T	SIC	1	1,90	1,00
7923	T	numbness	1	1,90	1,00
7924	T	prominent low frequency	2	1,90	0,50
7925	T	sur	1	1,90	1,00
7926	T	sT2	1	1,90	1,00
7927	T	sT1	1	1,90	1,00
7928	T	Peak Values with DG	2	1,90	1,00
7929	T	Eptesicus	2	1,90	0,50
7930	T	Elec	1	1,90	1,00
7931	T	hydrodynamically	1	1,90	1,00
7932	T	Netw	1	1,90	1,00
7933	T	special-purpose	1	1,90	1,00
7934	T	consumptive	1	1,90	1,00
7935	T	100-S	1	1,90	1,00
7936	T	Kikuchi	1	1,90	1,00
7937	T	faucet-barely audible-can	1	1,90	1,00
7938	T	partialspan	2	1,90	0,50
7939	T	Infante	1	1,90	1,00
7940	T	Techwise	1	1,90	1,00
7941	T	Newcomb	1	1,90	1,00
7942	T	dFD	1	1,90	1,00
7943	T	RNA Mass	2	1,90	0,50
7944	T	longitudinally	1	1,90	1,00
7945	T	hard-limiter	1	1,90	1,00
7945	V[mg]	Hard limiter	3	2,37	0,67
7946	T	STS-93 Shuttle Launch	1	1,90	1,00
7947	T	generator side	2	1,90	1,00
7948	T	economic constaints	2	1,90	0,50
7949	T	Abrams	1	1,90	1,00
7950	T	nature and biodiversity conservation	2	1,90	1,00
7951	T	NH-Province	1	1,90	1,00
7952	T	effective-radius	2	1,90	0,50
7953	T	subscripts	1	1,90	1,00
7954	T	ill	1	1,90	1,00
7955	T	ing	1	1,90	1,00
7956	T	effic	1	1,90	1,00
7957	T	constant current supply	2	1,90	0,50
7958	T	aluminum flat-bar	1	1,90	1,00
7959	T	düzeltilmiş	2	1,90	1,00
7960	T	Sala	1	1,90	1,00
7961	T	quantitatively	1	1,90	1,00
7962	T	surface-mounted magnet	2	1,90	0,50
7963	T	fro	1	1,90	1,00
7964	T	steadings	1	1,90	1,00
7965	T	Decling	1	1,90	1,00
7966	T	higher-risk	1	1,90	1,00
7966	V[m]	high risk	4	0,88	0,25
7966	V[m]	Higher mortality risks	2	2,20	1,00
7967	T	EA4EPQ	1	1,90	1,00
7968	T	°R2	1	1,90	1,00
7969	T	point-borne	1	1,90	1,00
7970	T	epidemiologic evidence	2	1,90	0,50
7971	T	Araujo	1	1,90	1,00
7972	T	Glasfiber Holland specialists	2	1,90	1,00
7973	T	30000	1	1,90	1,00
7974	T	creening	1	1,90	1,00
7975	T	girdiği	1	1,90	1,00
7976	T	off-line	1	1,90	1,00
7977	T	Photo-sampling	1	1,90	1,00
7978	T	grid-electricity consumption	2	1,90	1,00
7979	T	dağılımları	1	1,90	1,00
7980	T	Iabc1	1	1,90	1,00
7981	T	2000--June	1	1,90	1,00
7982	T	BYWATERS	1	1,90	1,00
7983	T	NRCS	1	1,90	1,00
7984	T	Grl	1	1,90	1,00
7985	T	threefold	2	1,90	0,50
7986	T	self-inductor	1	1,90	1,00
7987	T	grindstones	1	1,90	1,00
7988	T	WindVOiCe	1	1,90	1,00
7989	T	MEDLINE	1	1,90	1,00
7990	T	rotorblade manufacturers	2	1,90	0,50
7991	T	Apr-Sep	1	1,90	1,00
7992	T	Canadian Wind Energy Association December	2	1,90	1,00
7993	T	HD1	1	1,90	1,00
7994	T	Aarhus	1	1,90	1,00
7995	T	Jeck	1	1,90	1,00
7996	T	fieldnotes	1	1,90	1,00
7997	T	N2000 sites	2	1,90	1,00
7998	T	flowchart	1	1,90	1,00
7998	V[mg]+	flow chart	10	2,89	0,50
7999	T	EWEC	1	1,90	1,00
8000	T	detailed plan	26	1,90	0,23
8000	V[s]	draft detailed plans	2	2,20	1,00
8001	T	Med	1	1,90	1,00
8002	T	Pgridref	2	1,90	0,50
8003	T	DeWind	1	1,90	1,00
8004	T	unblock	1	1,90	1,00
8005	T	2008b	1	1,90	1,00
8006	T	2007a	1	1,90	1,00
8007	T	955000	1	1,90	1,00
8008	T	Reuss	1	1,90	1,00
8009	T	Jim	1	1,90	1,00
8010	T	Maint enanc	1	1,90	1,00
8011	T	electical connections	2	1,90	1,00
8012	T	Occcupational	1	1,90	1,00
8013	T	nR4	1	1,90	1,00
8014	T	Landkreis Leer	1	1,90	1,00
8015	T	stream-beds	2	1,90	0,50
8016	T	Leonhard	1	1,90	1,00
8017	T	wich	1	1,90	1,00
8018	T	Patankar	1	1,90	1,00
8019	T	rrVsec	1	1,90	1,00
8020	T	Weibull distribution	2	1,90	1,00
8021	T	advanced simulation methods	2	1,90	1,00
8022	T	valutazione paesaggistica	2	1,90	1,00
8023	T	approval of an application and license	2	1,90	1,00
8024	T	squirrel-cage induction generator	2	1,90	0,50
8025	T	non-breeding	2	1,90	0,50
8026	T	Energiegewinnung	1	1,90	1,00
8027	T	interrelation	1	1,90	1,00
8028	T	VERSTEEGH CJA	1	1,90	1,00
8029	T	arctan	1	1,90	1,00
8030	T	two-part	1	1,90	1,00
8031	T	low-torque	2	1,90	0,50
8032	T	beak-down	1	1,90	1,00
8033	T	wind technology path model	2	1,90	1,00
8034	T	AGMA	1	1,90	1,00
8035	T	generation characteristics	2	1,90	0,50
8036	T	eye-balling	1	1,90	1,00
8037	T	Sea-eagle	2	1,90	0,50
8038	T	contributive	1	1,90	1,00
8039	T	P<Prated	1	1,90	1,00
8040	T	3Ep²	1	1,90	1,00
8041	T	teorisinden faydalanılmıştır	1	1,90	1,00
8042	T	www2	1	1,90	1,00
8043	T	CDM-PDD public	1	1,90	1,00
8044	T	well-tested	2	1,90	1,00
8045	T	gigawatt	1	1,90	1,00
8046	T	Walter Vergara	2	1,90	0,50
8047	T	prescriptive	1	1,90	1,00
8048	T	markup	1	1,90	1,00
8049	T	Nyactalus lasiopterus	1	1,90	1,00
8050	T	sustainable-or	1	1,90	1,00
8051	T	Newsl	1	1,90	1,00
8052	T	iteratively	1	1,90	1,00
8053	T	extremes of additive	1	1,90	1,00
8054	T	Layne	1	1,90	1,00
8055	T	Vogelschutzwarten	1	1,90	1,00
8056	T	cost-of-electricity	1	1,90	1,00
8057	T	C-pods	1	1,90	1,00
8058	T	practicability	1	1,90	1,00
8059	T	backwash	1	1,90	1,00
8060	T	ESP-32	2	1,90	0,50
8061	T	Anas penelope	1	1,90	1,00
8062	T	Gervorgian	1	1,90	1,00
8063	T	statics	1	1,90	1,00
8064	T	Universitat	2	1,90	0,50
8065	T	Jaene	2	1,90	1,00
8066	T	3kW Axial Flux Air-core	2	1,90	1,00
8067	T	150GW	1	1,90	1,00
8068	T	Bustards	1	1,90	1,00
8069	T	weldments	1	1,90	1,00
8070	T	shuts	1	1,90	1,00
8071	T	Coral Gables	1	1,90	1,00
8072	T	millworks	1	1,90	1,00
8073	T	Gruver	1	1,90	1,00
8074	T	Windkraftanlagenmarkt	1	1,90	1,00
8075	T	priori	1	1,90	1,00
8076	T	limited number of students	2	1,90	1,00
8077	T	Pumpe Rotoradapter Rotorlager Notbremssystem Hebezeug	1	1,90	1,00
8078	T	hypervigilance	1	1,90	1,00
8079	T	Addington	1	1,90	1,00
8080	T	Salzbergen	1	1,90	1,00
8081	T	Charadriiformes	1	1,90	1,00
8082	T	İskenderiye	1	1,90	1,00
8083	T	4Energy	1	1,90	1,00
8084	T	PubMed	1	1,90	1,00
8085	T	Ellipsis3D	2	1,90	0,50
8086	T	31January	1	1,90	1,00
8087	T	Asio otus	1	1,90	1,00
8088	T	Cetacea	1	1,90	1,00
8089	T	Tangtonsakulwong	1	1,90	1,00
8090	T	Hydrodynamic Models	2	1,90	0,50
8091	T	Smöla	1	1,90	1,00
8092	T	non-corrosive	1	1,90	1,00
8093	T	self-starting status	2	1,90	1,00
8094	T	STATCOM	1	1,90	1,00
8095	T	After-tax	1	1,90	1,00
8096	T	gerektiği	1	1,90	1,00
8097	T	vorticitiy of the rotor blades	2	1,90	0,50
8098	T	Tuscon	1	1,90	1,00
8099	T	anaylsis	1	1,90	1,00
8100	T	Fernando Cubillos	1	1,90	1,00
8101	T	scalar variables	1	1,90	1,00
8102	T	SERI	1	1,90	1,00
8103	T	Fly-rock	1	1,90	1,00
8104	T	viewscape	2	1,90	1,00
8105	T	Microchiroptera	1	1,90	1,00
8106	T	Seraphine Haeussling	1	1,90	1,00
