#	type	pattern	pilot	spec	freq	dFreq
1946	T	A	short	0,46	58	19
1947	T	N	meaning	0,46	7	3
1948	T	N	Phone	0,46	24	9
1949	T	N	demand	0,46	87	18
1950	T	N	1990s	0,46	7	4
1951	T	R	roughly	0,46	6	4
1952	T	N	machinery	0,46	7	6
1953	T	N	strategy	0,46	41	13
1954	T	N	Finland	0,46	8	7
1955	T	R	necessarily	0,46	16	10
1956	T	R	Ideally	0,46	4	4
1957	T	N	option	0,46	68	14
1958	T	N	consensus	0,45	8	4
1959	T	A	tight	0,45	8	4
1960	T	N	presence	0,45	25	10
1961	T	N	damage	0,45	52	14
1962	T	N	increase	0,45	106	26
1963	T	N	delay	0,45	21	8
1964	T	A	long	0,45	53	21
1965	T	N	consultancy	0,44	6	3
1966	T	R	locally	0,44	9	6
1967	T	N	request	0,44	20	4
1968	T	A	capable	0,44	23	9
1969	T	N	paper	0,44	71	21
1970	T	N	stations	0,44	71	19
1971	T	A	stable	0,44	8	6
1972	T	A N	local residents	0,44	3	3
1973	T	N	relation	0,44	29	12
1974	T	N	spin	0,44	3	3
1975	T	A	uncertain	0,44	4	3
1976	T	N	object	0,43	11	5
1977	T	N	concerns	0,43	88	16
1978	T	N	Recording	0,43	7	4
1979	T	N	candidates	0,43	47	3
1980	T	N	possibility	0,43	34	14
1981	T	A N	rural areas	0,43	5	5
1982	T	N	influence	0,43	24	11
1983	T	A N	nuclear power	0,43	3	3
1984	T	N	flight	0,43	36	7
1985	T	A N	general public	0,43	4	3
1986	T	N	Corporation	0,43	19	9
1987	T	R	briefly	0,43	7	5
1988	T	N	Guide	0,43	23	9
1989	T	R	firmly	0,43	19	6
1990	T	N	Commission	0,43	71	12
1991	T	A	crucial	0,42	10	4
1992	T	N	maturity	0,42	4	4
1993	T	A	future	0,42	106	17
1994	T	R	notably	0,42	10	3
1995	T	N	arms	0,42	26	4
1996	T	N	address	0,42	18	5
1997	T	N	series	0,42	50	16
1998	T	R	Likewise	0,42	4	3
1999	T	N	purchase	0,42	22	6
2000	T	N	consultant	0,42	22	7
2001	T	N	failure	0,42	35	16
2002	T	R	subsequently	0,42	12	6
2003	T	A N	major problem	0,42	3	3
2004	T	N	difference	0,42	47	18
2005	T	A	modest	0,41	6	6
2006	T	A	subject	0,41	51	10
2007	T	R	initially	0,41	16	10
2008	T	R	strongly	0,41	23	7
2009	T	N	experience	0,41	79	17
2010	T	N	hillsides	0,41	3	3
2011	T	A	rough	0,41	6	5
2012	T	N	PILOT	0,41	13	3
2013	T	N	internet	0,41	9	5
2014	T	N	priorities	0,41	25	6
2015	T	N	designers	0,41	14	7
2016	T	N	awareness	0,40	7	5
2017	T	N	emphasis	0,40	13	8
2018	T	N	person	0,40	63	10
2019	T	A	harsh	0,40	3	3
2020	T	N	benefits	0,40	64	13
2021	T	N	regulators	0,40	10	4
2022	T	N	assistance	0,40	14	11
2023	T	N	movement	0,40	38	12
2024	T	N	surge	0,40	4	3
2025	T	N	telephone	0,40	15	9
2026	T	R	faster	0,40	7	4
2027	T	N	destruction	0,40	6	4
2028	T	N	body	0,40	96	13
2029	T	A	thin	0,40	5	4
2030	T	A	evident	0,40	7	3
2031	T	A	final	0,39	75	21
2032	T	A	medium	0,39	33	8
2033	T	A	routine	0,39	7	4
2034	T	A	Atlantic	0,39	9	5
2035	T	A	early	0,39	50	13
2036	T	N	account	0,39	54	15
2037	T	N	investigation	0,39	42	13
2038	T	N	stop	0,39	10	6
2039	T	N	challenges	0,39	46	14
2040	T	N	Transactions	0,39	7	4
2041	T	N	skills	0,39	44	4
2042	T	R	frequently	0,39	11	7
2043	T	N	explanation	0,39	13	6
2044	T	N	shift	0,38	10	7
2045	T	N	contrast	0,38	18	10
2046	T	N	exercise	0,38	22	6
2047	T	N	case	0,38	210	27
2048	T	R	fairly	0,38	14	6
2049	T	A	responsible	0,38	35	12
2050	T	N	categories	0,38	14	10
2051	T	N	behaviour	0,38	25	5
2052	T	N	insurance	0,38	17	4
2053	T	N	specialist	0,38	14	4
2054	T	N	copy	0,38	11	3
2055	T	N	partners	0,38	38	5
2056	T	A	extra	0,38	9	7
2057	T	N	replacement	0,38	17	8
2058	T	N	target	0,38	38	10
2059	T	N	routes	0,38	35	8
2060	T	N	stage	0,38	71	14
2061	T	N	evidence	0,38	83	9
2062	T	N	graduate	0,38	10	4
2063	T	A	inadequate	0,37	4	4
2064	T	N	conflicts	0,37	18	4
2065	T	A	weak	0,37	8	5
2066	T	A	fourth	0,37	13	7
2067	T	R	simultaneously	0,37	4	4
2068	T	N	chemical	0,37	8	4
2069	T	N	valley	0,37	11	4
2070	T	N	isolation	0,37	4	3
2071	T	N	cover	0,37	14	7
2072	T	N	researchers	0,37	9	6
2073	T	N	Photography	0,36	3	3
2074	T	N	burden	0,36	9	5
2075	T	A	big	0,36	16	7
2076	T	N	skin	0,36	10	4
2077	T	N	instruments	0,36	7	7
2078	T	A	successful	0,36	24	11
2079	T	A	square	0,36	18	4
2080	T	R	essentially	0,36	6	4
2081	T	N	interest	0,36	108	17
2082	T	N	junction	0,36	3	3
2083	T	N	product	0,36	58	18
2084	T	R	extremely	0,36	22	11
2085	T	A	double	0,36	12	5
2086	T	N	list	0,36	33	14
2087	T	R	greatly	0,36	10	6
2088	T	R	nowadays	0,36	8	3
2089	T	N	terminal	0,35	7	4
2090	T	A	quiet	0,35	10	6
2091	T	R	dramatically	0,35	8	5
2092	T	A	professional	0,35	23	6
2093	T	N	advances	0,35	16	7
2094	T	N	appreciation	0,35	3	3
2095	T	N	January	0,35	48	12
2096	T	N	key	0,35	3	3
2097	T	N	contribution	0,35	30	15
2098	T	N	watts	0,35	9	5
2099	T	N	deck	0,35	4	3
2100	T	N	point	0,35	144	33
2101	T	A	close	0,35	53	18
2102	T	A	express	0,35	3	3
2103	T	N	wear	0,34	3	3
2104	T	N	dollars	0,34	15	4
2105	T	N	grade	0,34	6	4
2106	T	N	fire	0,34	40	5
2107	T	N	strength	0,34	22	12
2108	T	A	Pacific	0,34	5	3
2109	T	R	actively	0,34	5	4
2110	T	R	fully	0,34	29	13
2111	T	N	reasons	0,34	78	17
2112	T	N	Agriculture	0,34	8	3
2113	T	N	cent	0,34	5	3
2114	T	A	Green	0,34	33	8
2115	T	N	bed	0,34	9	4
2116	T	N	engine	0,34	14	6
2117	T	N	authorities	0,34	100	11
2118	T	N	savings	0,34	18	4
2119	T	N	payments	0,34	30	5
2120	T	A	sophisticated	0,33	3	3
2121	T	A	accessible	0,33	4	4
2122	T	N	transport	0,33	16	7
2123	T	N	Robinson	0,33	7	3
2124	T	N	encouragement	0,33	4	3
2125	T	R	solely	0,33	4	4
2126	T	N	bulk	0,33	4	4
2127	T	N	representative	0,33	20	6
2128	T	N	crops	0,33	8	6
2129	T	A	cheap	0,33	12	5
2130	T	R	ultimately	0,33	9	3
2131	T	N	meeting	0,33	86	13
2132	T	R	nationally	0,33	3	3
2133	T	N	ed	0,32	9	4
2134	T	R	slightly	0,32	18	13
2135	T	R	worldwide	0,32	7	5
2136	T	R	permanently	0,32	3	3
2137	T	N	issues	0,32	89	22
2138	T	N	necessity	0,32	4	4
2139	T	N	origin	0,32	6	4
2140	T	N	strain	0,32	7	4
2141	T	N	opportunities	0,32	67	16
2142	T	R	specially	0,32	5	4
2143	T	N	Consumer	0,32	17	7
2144	T	N	projections	0,32	4	3
2145	T	R	easily	0,32	22	15
2146	T	N	insight	0,32	6	5
2147	T	N	October	0,32	40	14
2148	T	N	guarantees	0,32	7	5
2149	T	N	trees	0,32	20	7
2150	T	R	temporarily	0,32	3	3
2151	T	N	shows	0,32	58	23
2152	T	N	amendment	0,32	7	4
2153	T	N	equity	0,32	9	4
2154	T	A	easy	0,31	37	15
2155	T	N	reserve	0,31	13	8
2156	T	N	legislation	0,31	22	5
2157	T	A	familiar	0,31	7	6
2158	T	N	ability	0,31	27	13
2159	T	N	aid	0,31	5	4
2160	T	N	beginning	0,31	9	7
2161	T	N	extension	0,31	9	4
2162	T	N	security	0,31	24	12
2163	T	N	leak	0,31	4	3
2164	T	N	reach	0,31	3	3
2165	T	R	previously	0,31	19	9
2166	T	R	widely	0,31	14	10
2167	T	R	successfully	0,31	11	6
2168	T	N	Organization	0,31	51	11
2169	T	N	turn	0,31	17	10
2170	T	N	Conference	0,31	58	15
2171	T	N	revenue	0,31	18	5
2172	T	A	absent	0,31	3	3
2173	T	N	complaints	0,31	20	5
2174	T	N	legs	0,31	9	4
2175	T	N	circumstances	0,30	24	9
2176	T	N	art	0,30	13	8
2177	T	A	free	0,30	26	13
2178	T	R	constantly	0,30	8	6
2179	T	N	peer	0,30	5	3
2180	T	N	reactions	0,30	17	6
2181	T	R	properly	0,30	16	10
2182	T	N	disposal	0,30	7	4
2183	T	N	promotion	0,30	10	5
2184	T	R	exclusively	0,30	4	4
2185	T	N	charge	0,30	60	11
2186	T	N	Committee	0,30	66	10
2187	T	R	precisely	0,29	6	3
2188	T	N	December	0,29	27	13
2189	T	N	investment	0,29	48	8
2190	T	N	winter	0,29	17	9
2191	T	N	run	0,29	10	5
2192	T	N	Europe	0,29	83	15
2193	T	N	Berlin	0,29	5	4
2194	T	R	equally	0,29	14	7
2195	T	R	positively	0,29	4	3
2196	T	N	progress	0,29	20	11
2197	T	N	package	0,29	19	7
2198	T	N	price	0,29	92	12
2199	T	N	Sons	0,29	9	7
2200	T	R	immediately	0,29	27	11
2201	T	N	vehicles	0,29	24	10
2202	T	N P N	point of view	0,29	5	4
2203	T	N	June	0,29	21	11
2204	T	N	industry	0,29	93	19
2205	T	N	Kingdom	0,29	9	4
2206	T	N	suite	0,28	5	5
2207	T	N	permission	0,28	11	6
2208	T	N	choice	0,28	28	10
2209	T	N	Cole	0,28	5	4
2210	T	N	students	0,28	42	8
2211	T	N	comments	0,28	26	10
2212	T	N	exchange	0,28	14	5
2213	T	N	conduct	0,28	6	3
2214	T	N	Amsterdam	0,28	3	3
2215	T	R	July	0,28	25	12
2216	T	N	Pass	0,28	9	5
2217	T	N	substances	0,27	5	3
2218	T	A	flat	0,27	15	9
2219	T	N	legend	0,27	5	3
2220	T	N	days	0,27	99	18
2221	T	N	taxes	0,27	9	4
2222	T	A	August	0,27	30	11
2223	T	N	work	0,27	140	30
2224	T	N	November	0,27	28	10
2225	T	N	interview	0,27	18	5
2226	T	N	April	0,27	22	9
2227	T	N	funding	0,27	20	8
2228	T	N	role	0,27	43	11
2229	T	N	Statement	0,27	38	13
2230	T	N	mill	0,27	7	4
2231	T	N	schedule	0,27	6	3
2232	T	N	intent	0,27	5	3
2233	T	A	usual	0,27	6	4
2234	T	N	College	0,27	24	5
2235	T	A	obvious	0,26	9	5
2236	T	A	quick	0,26	7	3
2237	T	A	impossible	0,26	13	9
2238	T	N	opinion	0,26	22	7
2239	T	N	bars	0,26	5	3
2240	T	N	Germany	0,26	27	10
2241	T	A	clear	0,26	45	13
2242	T	N	blocks	0,26	9	5
2243	T	R	completely	0,26	15	11
2244	T	N	space	0,26	25	11
2245	T	N	decision	0,26	81	13
2246	T	N	expertise	0,26	7	4
2247	T	N	gain	0,26	11	6
2248	T	N	observer	0,25	6	4
2249	T	N	farmer	0,25	28	3
2250	T	R	virtually	0,25	12	9
2251	T	N	1980s	0,25	6	4
2252	T	N	market	0,25	102	17
2253	T	R	steadily	0,25	4	4
2254	T	N	September	0,25	27	12
2255	T	N	weakness	0,25	5	3
2256	T	N	existence	0,25	6	3
2257	T	R	financially	0,25	3	3
2258	T	N	Forum	0,25	6	5
2259	T	A	dangerous	0,25	8	4
2260	T	N	scientists	0,25	10	4
2261	T	R	officially	0,24	6	4
2262	T	N	column	0,24	6	5
2263	T	R	slowly	0,24	5	4
2264	T	N	March	0,24	33	14
2265	T	A	Assistant	0,24	7	3
2266	T	N	moment	0,24	33	10
2267	T	N	circle	0,24	6	5
2268	T	N	rain	0,24	9	7
2269	T	N	head	0,24	38	7
2270	T	N	Spain	0,24	18	5
2271	T	N	suggestions	0,24	13	6
2272	T	N	tourism	0,24	7	4
2273	T	N	search	0,24	10	4
2274	T	N	Bank	0,24	52	16
2275	T	A	North	0,23	31	7
2276	T	N	July	0,23	4	4
2277	T	R	regularly	0,23	9	6
2278	T	R	East	0,23	6	4
2279	T	N	Exhibition	0,23	12	3
2280	T	N	investors	0,23	15	3
2281	T	N	examination	0,23	6	4
2282	T	A	political	0,23	7	3
2283	T	N	items	0,23	12	6
2284	T	N	acquisition	0,23	9	5
2285	T	A N	great deal	0,23	4	4
2286	T	A	past	0,23	28	13
2287	T	R	fast	0,23	7	6
2288	T	N	hours	0,23	57	20
2289	T	R	closely	0,23	8	6
2290	T	N	problem	0,23	94	24
2291	T	N	group	0,23	107	14
2292	T	R	rarely	0,22	6	6
2293	T	N	controversy	0,22	7	3
2294	T	N	threat	0,22	18	4
2295	T	N	river	0,22	10	7
2296	T	N	acre	0,22	5	3
2297	T	N	reading	0,22	7	6
2298	T	N	producers	0,22	10	3
2299	T	N	blows	0,22	8	6
2300	T	N	scheme	0,22	43	10
2301	T	N	world	0,22	88	19
2302	T	R	Fortunately	0,22	3	3
2303	T	R	partly	0,22	8	5
2304	T	N	effort	0,22	30	14
2305	T	N	Canada	0,22	7	5
2306	T	N	minorities	0,21	4	3
2307	T	N	Society	0,21	41	14
2308	T	N	Letter	0,21	27	6
2309	T	N	tendency	0,21	3	3
2310	T	N	responsibility	0,21	20	9
2311	T	N	Brussel	0,21	8	3
2312	T	A	true	0,21	16	9
2313	T	N	attention	0,21	18	10
2314	T	N	proposal	0,21	29	10
2315	T	N	Lecture	0,21	3	3
2316	T	N	training	0,21	19	7
2317	T	N	claim	0,21	28	4
2318	T	N	tape	0,21	5	4
2319	T	N	glass	0,21	9	6
2320	T	N	danger	0,21	15	7
2321	T	N	window	0,20	14	8
2322	T	N	post	0,20	17	11
2323	T	N	conversation	0,20	5	3
2324	T	N	rock	0,20	7	3
2325	T	N	action	0,20	53	11
2326	T	N	time	0,20	274	34
2327	T	N	Entrance	0,20	3	3
2328	T	N	countries	0,20	86	17
2329	T	N	expectations	0,20	8	5
2330	T	N	release	0,20	7	5
2331	T	N	Lock	0,20	3	3
2332	T	N	picture	0,20	17	7
2333	T	R	longer	0,20	20	13
2334	T	N	recovery	0,20	9	3
2335	T	N	summer	0,19	23	9
2336	T	N	rise	0,19	20	9
2337	T	N	education	0,19	23	7
2338	T	A	February	0,19	17	9
2339	T	N	miles	0,19	24	8
2340	T	A	difficult	0,19	41	11
2341	T	N	partnership	0,19	8	5
2342	T	A N	European Union	0,19	6	3
2343	T	A N	recent years	0,19	7	5
2344	T	N	pairs	0,19	8	5
2345	T	N	rules	0,19	23	11
2346	T	N	brand	0,19	6	4
2347	T	R	largely	0,19	10	8
2348	T	N	high	0,19	5	4
2349	T	N	opposition	0,19	13	5
2350	T	N	swing	0,19	4	3
2351	T	N	print	0,19	4	3
2352	T	N	event	0,19	44	15
2353	T	A	vital	0,19	6	5
2354	T	N	sign	0,19	11	6
2355	T	N	Dean	0,18	3	3
2356	T	A	East	0,18	11	8
2357	T	N	1970s	0,18	3	3
2358	T	N	employees	0,18	14	6
2359	T	N	band	0,18	14	3
2360	T	R	recently	0,18	29	15
2361	T	N	cap	0,18	4	3
2362	T	N	pool	0,18	7	3
2363	T	N	words	0,18	30	11
2364	T	N	hand	0,18	36	16
2365	T	N	link	0,18	12	4
2366	T	R	increasingly	0,18	9	8
2367	T	N	bridge	0,18	16	6
2368	T	R	Originally	0,18	7	4
2369	T	N	contract	0,18	24	12
2370	T	N	majority	0,17	11	7
2371	T	R	gradually	0,17	3	3
2372	T	R	publicly	0,17	4	4
2373	T	N	outlets	0,17	4	3
2374	T	N	gates	0,17	4	3
2375	T	N	forecasts	0,17	4	3
2376	T	A	exciting	0,17	3	3
2377	T	N	Belgium	0,17	4	3
2378	T	N	commitments	0,17	15	6
2379	T	N	goal	0,17	30	14
2380	T	N	decades	0,17	11	9
2381	T	A	white	0,17	11	5
2382	T	N	remarks	0,16	5	3
2383	T	N	fact	0,16	51	22
2384	T	R	possibly	0,16	9	6
2385	T	N	warning	0,16	8	5
2386	T	N	favour	0,16	7	4
2387	T	N	employment	0,16	8	5
2388	T	N	newspaper	0,16	14	3
2389	T	R	closer	0,16	3	3
2390	T	R	naturally	0,16	4	4
2391	T	N	floor	0,16	8	4
2392	T	A	ready	0,16	11	8
2393	T	N	atmosphere	0,16	5	3
2394	T	N	idea	0,16	26	11
2395	T	N	eye	0,16	8	3
2396	T	N	Ownership	0,16	5	3
2397	T	A	hard	0,15	14	6
2398	T	N	budget	0,15	14	4
2399	T	R	effectively	0,15	7	7
2400	T	N	vision	0,15	5	5
2401	T	N	history	0,15	18	9
2402	T	N	interventions	0,15	3	3
2403	T	N	return	0,15	19	9
2404	T	N	situation	0,15	21	12
2405	T	A	official	0,15	27	5
2406	T	N	Paul	0,15	3	3
2407	T	N	Images	0,15	9	7
2408	T	N	hill	0,15	14	8
2409	T	N	front	0,15	12	7
2410	T	N	advice	0,15	13	4
2411	T	N	place	0,15	70	19
2412	T	N	wood	0,14	9	4
2413	T	N	start	0,14	13	8
2414	T	N	team	0,14	57	11
2415	T	R	quickly	0,14	11	7
2416	T	N	programme	0,14	32	3
2417	T	N	food	0,14	12	5
2418	T	N	Thomas	0,14	4	3
2419	T	A	interested	0,14	8	7
2420	T	N	debt	0,14	6	3
2421	T	N	citizens	0,14	6	3
2422	T	N	calls	0,14	14	6
2423	T	N	centre	0,13	33	13
2424	T	N	life	0,13	62	22
2425	T	N	economies	0,13	14	13
2426	T	N	years	0,13	300	27
2427	T	N	question	0,13	26	10
2428	T	N	lessons	0,13	4	3
2429	T	R	long	0,13	17	9
2430	T	N	China	0,13	5	3
2431	T	N	Stand	0,13	6	4
2432	T	N	School	0,13	39	16
2433	T	N	John	0,13	17	9
2434	T	N	business	0,13	48	15
2435	T	N	Peters	0,13	5	3
2436	T	N	customer	0,13	16	5
2437	T	N	worker	0,13	18	5
2438	T	N	judgment	0,13	5	3
2439	T	N	lanes	0,13	3	3
2440	T	N	penalty	0,12	9	5
2441	T	N	trading	0,12	4	3
2442	T	N	injury	0,12	16	6
2443	T	N	hole	0,12	10	4
2444	T	R	heavily	0,12	4	4
2445	T	R	simply	0,12	16	10
2446	T	N	Family	0,12	31	5
2447	T	R	inevitably	0,12	3	3
2448	T	N	initiatives	0,12	8	4
2449	T	R	totally	0,12	5	5
2450	T	N	Title	0,12	15	8
2451	T	N	settlement	0,11	4	3
2452	T	N	corner	0,11	5	5
2453	T	A	popular	0,11	4	4
2454	T	N	sale	0,11	21	7
2455	T	N	ship	0,11	6	3
2456	T	N	mind	0,11	12	5
2457	T	N	care	0,11	11	5
2458	T	N	channels	0,11	4	4
2459	T	N	promise	0,10	3	3
2460	T	N	island	0,10	11	6
2461	T	R	late	0,10	3	3
2462	T	A	Young	0,10	11	3
2463	T	N	opening	0,10	3	3
2464	T	N	parties	0,10	45	6
2465	T	N	success	0,10	15	9
2466	T	N	rest	0,10	7	6
2467	T	N	lead	0,10	8	6
2468	T	N	government	0,10	58	17
2469	T	N	West	0,10	9	6
2470	T	R	forward	0,10	12	7
2471	T	A	aware	0,09	7	6
2472	T	N	Office	0,09	26	13
2473	T	N	people	0,09	101	11
2474	T	N	months	0,09	52	10
2475	T	N	Mark	0,09	8	5
2476	T	N	company	0,09	66	19
2477	T	N	France	0,09	13	6
2478	T	N	income	0,08	7	4
2479	T	N	fan	0,08	7	6
2480	T	A	worth	0,08	7	5
2481	T	N	Wright	0,08	3	3
2482	T	N	Lewis	0,08	3	3
2483	T	N	today	0,08	32	14
2484	T	N	border	0,07	6	3
2485	T	N	boats	0,07	4	3
2486	T	A	confident	0,07	4	4
2487	T	N	argument	0,07	5	5
2488	T	N	treatment	0,07	6	6
2489	T	N	Hall	0,07	7	5
2490	T	N	answer	0,07	5	5
2491	T	N	agents	0,07	4	3
2492	T	N	half	0,07	7	6
2493	T	N	Australia	0,07	5	4
2494	T	N	City	0,07	16	8
2495	T	R	west	0,06	3	3
2496	T	N	jobs	0,06	9	5
2497	T	N	room	0,06	10	6
2498	T	N	incident	0,06	6	5
2499	T	N	duties	0,06	4	3
2500	T	R	eventually	0,06	4	3
2501	T	N	driver	0,06	5	3
2502	T	R	earlier	0,06	9	8
2503	T	N	Trade	0,06	4	3
2504	T	N	firms	0,06	7	6
2505	T	N	accidents	0,06	4	3
2506	T	N	GRANT	0,05	4	4
2507	T	N	chance	0,05	9	6
2508	T	N	Director	0,05	9	5
2509	T	N	nation	0,05	6	5
2510	T	N	matter	0,05	8	6
2511	T	N	leader	0,05	9	6
2512	T	N	Ireland	0,05	6	3
2513	T	N	things	0,05	17	7
2514	T	N	seasons	0,04	11	5
2515	T	N	minute	0,04	10	8
2516	T	N	homes	0,04	19	8
2517	T	R	back	0,04	21	13
2518	T	N	Church	0,04	4	3
2519	T	N	night	0,04	18	7
2520	T	R	ahead	0,04	6	4
2521	T	N	death	0,04	6	5
2522	T	N	Smith	0,04	6	3
2523	T	A	wrong	0,04	3	3
2524	T	N	round	0,03	5	4
2525	T	N	Street	0,03	8	4
2526	T	N	News	0,03	3	3
2527	T	N	house	0,03	9	4
2528	T	N	trust	0,02	4	4
2529	T	N	London	0,02	4	4
2530	T	N	money	0,02	6	4
2531	T	N	England	0,01	3	3
2532	T	N	Scotland	0,01	11	4
2533	T	N	weeks	0,01	4	4
